image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating,n_mentioned,n_hallucinated
532761,000000532761.jpg,6.319573879241943,2,0.4277269315345213,213,0.426,mid_low,clean,"The image depicts a cozy living room with a yellow wall. The room features a couch situated on the left side, a chair placed in the middle, and a television mounted on the right wall. The room also has a dining table in the middle, with a clock hanging on the wall above it.

There are two potted plants in the room, one located near the left wall and the other near the right wall. A remote control can",0.3333,True,6,2
401446,000000401446.jpg,6.319614887237549,2,0.4170071475858896,214,0.428,mid_low,clean,"The image features a woman standing under an umbrella, possibly during a rainy day. She is wearing a pink dress and holding a white purse. The woman is also wearing a headband. The scene takes place in a park, with a bench visible in the background. The woman appears to be enjoying her time outdoors despite the weather conditions.",0.25,True,4,1
200252,000000200252.jpg,6.319663047790527,2,0.4301423128752128,215,0.43,mid_low,clean,"The image features a bed with two pairs of green shoes placed on top of the blanket. The shoes are positioned close to each other, with one pair located towards the left side of the bed and the other pair situated more towards the right side. The bed occupies the majority of the scene, with the shoes being the main focus.",0.0,False,1,0
331317,000000331317.jpg,6.3197479248046875,2,0.4283822958964595,216,0.432,mid_low,clean,"The image features a large, ornate clock mounted on the wall of a building. The clock is prominently displayed, with its face visible from various angles. The clock's design is reminiscent of a church clock, adding a sense of grandeur to the scene. The building's architecture is also visible, with the clock being a focal point in the space.",0.0,False,1,0
302536,000000302536.jpg,6.319766044616699,2,0.427315788282029,217,0.434,mid_low,clean,"The image features a man wearing a green crown, standing in a living room and playing a video game. He is holding a Wii remote in his hand, fully engaged in the game. The living room is furnished with a couch and a dining table, which is located near the left side of the room.

There are also two chairs in the room, one near the couch and the other closer to the dining table. Additionally, there",0.25,True,4,1
485027,000000485027.jpg,6.319917678833008,2,0.414842482327842,218,0.436,mid_low,clean,"The image features a tennis player in the middle of a swing, holding a tennis racket and preparing to hit the ball. The player is wearing a blue shirt and yellow headband, which adds to the overall colorful scene. The tennis racket is positioned in the player's hand, ready for the next move. The player is focused on the game, showcasing their skill and dedication to the sport.",0.0,False,3,0
358427,000000358427.jpg,6.319985389709473,2,0.4242381845027757,219,0.438,mid_low,clean,"The image features a close-up view of a piece of broccoli on a fork. The broccoli is placed on the fork, which is positioned on a dining table. The broccoli is the main focus of the image, with the fork and table in the background.",0.3333,True,3,1
369081,000000369081.jpg,6.320133209228516,2,0.4161530111080634,220,0.44,mid_low,clean,"The image features a group of three brown horses running together in a grassy field. They are positioned in a line, with the first horse on the left, the second horse in the middle, and the third horse on the right. The horses appear to be enjoying their time in the open field.",0.0,False,1,0
421060,000000421060.jpg,6.3201518058776855,2,0.424824080167782,221,0.442,mid_low,clean,"The image captures a thrilling moment of a snowboarder performing a trick in the air. The snowboarder is in the middle of the jump, with their snowboard clearly visible. The scene is set on a snowy slope, where several other people can be seen scattered around the area, possibly watching the snowboarder's performance.",0.5,True,2,1
416256,000000416256.jpg,6.320160865783691,2,0.4293435909332295,222,0.444,mid_low,clean,"The image features a cat lying on the floor, comfortably resting on a computer keyboard. The cat is positioned in the middle of the scene, occupying a significant portion of the image. The keyboard is placed on the floor, with the cat lying directly on top of it. The scene appears to be a cozy and relaxed environment for the cat.",0.3333,True,3,1
501023,000000501023.jpg,6.320178985595703,2,0.4260287613656255,223,0.446,mid_low,clean,"The image features a stop sign with a bicycle parked next to it. The stop sign is located on the side of a road, and the bicycle is parked close to the sign. The scene also includes a few other signs, such as a street sign and a traffic sign, which are placed in the background. The overall setting appears to be a street corner with various signs and a parked bicycle.",0.5,True,2,1
186624,000000186624.jpg,6.320199012756348,2,0.42740661917668,224,0.448,mid_low,clean,"The image features a large green train engine parked on a track. The train is positioned in the middle of the scene, with a woman standing nearby, possibly admiring the train or waiting for it to depart. The train occupies a significant portion of the image, stretching from the left side to the right side.

In addition to the train, there are two other people in the scene, one located on the left side and the other on the right side",0.0,False,2,0
246522,000000246522.jpg,6.320349216461182,2,0.4310023823388564,225,0.45,mid_low,clean,"The image features a large, ornate clock tower with a gold clock face. The clock is positioned near the top of the tower, making it a prominent feature. The tower is part of a building with a steeple, giving it a distinctive appearance. The clock tower stands tall against the sky, creating a striking contrast.",0.0,False,1,0
