image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating
236166,000000236166.jpg,6.318465232849121,2,0.4390669135553759,183,0.366,mid_low,clean,"The image features a man wearing a hat and a uniform, holding a small white dog in his arms. The dog appears to be resting comfortably in the man's embrace. The man is also wearing a tie, which adds to the formality of the scene.

In the background, there are a few bottles placed on a surface, possibly indicating a gathering or event. The overall atmosphere of the image is warm and affectionate, as",0.3333,True
232348,000000232348.jpg,6.318569183349609,2,0.4297971336112586,184,0.368,mid_low,clean,"The image features a kitchen counter with a toaster oven sitting on top of it. The toaster oven is silver in color and is placed on the counter, ready for use. The counter also has a knife placed nearby, possibly for cutting or spreading something. The scene is set in a kitchen environment, with the toaster oven being the main focus of the image.",0.75,True
548339,000000548339.jpg,6.3186845779418945,2,0.4231010944052427,185,0.37,mid_low,clean,"The image captures a young boy in the middle of a baseball game, swinging a baseball bat with determination. He is wearing a baseball uniform and is surrounded by several other people, including teammates and opponents.

There are multiple benches in the scene, with one located near the left side of the image, another in the middle, and the third on the right side. A sports ball, likely the baseball, is visible in the middle of",0.3333,True
499622,000000499622.jpg,6.318713188171387,2,0.4143961481515498,186,0.372,mid_low,clean,"The image features a police officer riding a motorcycle down a street. The officer is wearing a helmet and is positioned in the middle of the scene. The motorcycle is prominently visible, occupying a large portion of the image.

In the background, there are two cars parked on the side of the street. One car is located on the left side of the image, while the other car is parked further back on the right side",0.5,True
168593,000000168593.jpg,6.318732261657715,2,0.434945765282492,187,0.374,mid_low,clean,"The image features a room with two white refrigerators placed next to each other. One refrigerator is positioned closer to the left side of the room, while the other is located more towards the center. A chair is situated in the right corner of the room, and a potted plant can be seen in the background, adding a touch of greenery to the space.",0.3333,True
385190,000000385190.jpg,6.318760871887207,2,0.4266108314131328,188,0.376,mid_low,clean,"The image features a street scene with a large mural painted on the side of a building. The mural depicts a man with a guitar, surrounded by other people. There are several people in the scene, some of them standing close to the mural, while others are further away.

In addition to the people, there are two cars parked on the street, one closer to the left side of the image and the other further to the right. A",0.0,False
250758,000000250758.jpg,6.318841457366943,2,0.4215557726635308,189,0.378,mid_low,clean,"The image features a zebra standing in a grassy field. The zebra is the main focus of the scene, occupying a significant portion of the image. The field is surrounded by a fence, which adds to the enclosure-like atmosphere.

In the background, there are two other zebras, one located towards the left side of the image and the other towards the right side. The presence of these additional zebras suggests that the",0.0,False
100428,000000100428.jpg,6.318910598754883,2,0.4332309508693435,190,0.38,mid_low,clean,"The image features two men standing in front of a mirror. One man is wearing a tie, while the other man is not wearing one. They appear to be playfully interacting with each other, possibly trying to tie the other man's tie. The scene is set in a room with a chair visible in the background.",0.3333,True
121417,000000121417.jpg,6.318937301635742,2,0.423951350062013,191,0.382,mid_low,clean,"The image features a woman sitting on a bench, holding a pink umbrella over her head. She is talking on her cell phone while seated. The bench is located on the side of a street, and there are a few other people in the background.

In addition to the umbrella, the woman is carrying a handbag, which is placed close to her on the bench. The scene captures a moment of everyday life where",0.0,False
327306,000000327306.jpg,6.318950653076172,2,0.4366927719102809,192,0.384,mid_low,clean,"The image features a skateboarder performing a trick on a cement ledge. The skateboarder is captured in mid-air, showcasing their skill and balance. The skateboard is visible beneath the skateboarder, adding to the dynamic nature of the scene. The skateboarder's shadow is cast on the ground, emphasizing the action taking place.",0.0,False
256518,000000256518.jpg,6.318963050842285,2,0.4406445072158156,193,0.386,mid_low,clean,"The image features a dining table with a white plate filled with a variety of food items. The plate contains a breakfast meal, including eggs, toast, and potatoes. There are also two cups on the table, one near the top left corner and the other near the top right corner.

In addition to the food and cups, there are two spoons on the table, one located near the top left corner and the other near the top right",0.0,False
